,month_year,cbsa_code,site,aqi,Manufacturing,"Mining, quarrying, and oil and gas extraction",Transportation and warehousing,Utilities,Wholesale trade,10300,11460,16980,17140,18020,18820,19820,22420,24700,26900,31080,32500,33780,34620,34900,35220,35860,36860,37100,40140,41940,42100,42220,42980,44700,46700,48940,sector,emp,estab,Crude_Oil_Price
2209,07-2016,31080,0007,39.45161290322581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,17915.0,352.0,40.71
2210,07-2016,31080,0007,39.45161290322581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,488003.0,16680.0,40.71
2211,07-2016,31080,0007,39.45161290322581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,358754.0,30813.0,40.71
2212,07-2016,31080,1103,47.80555555555556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",4483.0,141.0,40.71
2213,07-2016,31080,1103,47.80555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,17915.0,352.0,40.71
2214,07-2016,31080,1103,47.80555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,488003.0,16680.0,40.71
2215,07-2016,31080,1103,47.80555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,358754.0,30813.0,40.71
2216,07-2016,31080,1201,40.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",4483.0,141.0,40.71
2217,07-2016,31080,1201,40.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,17915.0,352.0,40.71
2218,07-2016,31080,1201,40.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,488003.0,16680.0,40.71
2219,07-2016,31080,1201,40.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,358754.0,30813.0,40.71
2220,07-2016,31080,1302,41.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",4483.0,141.0,40.71
2221,07-2016,31080,1302,41.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,17915.0,352.0,40.71
2222,07-2016,31080,1302,41.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,488003.0,16680.0,40.71
2223,07-2016,31080,1302,41.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,358754.0,30813.0,40.71
2224,07-2016,31080,1602,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",4483.0,141.0,40.71
2225,07-2016,31080,1602,47.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,17915.0,352.0,40.71
2226,07-2016,31080,1602,47.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,488003.0,16680.0,40.71
2227,07-2016,31080,1602,47.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,358754.0,30813.0,40.71
2228,07-2016,31080,2005,45.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",4483.0,141.0,40.71
2229,07-2016,31080,2005,45.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,17915.0,352.0,40.71
2230,07-2016,31080,2005,45.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,488003.0,16680.0,40.71
2231,07-2016,31080,2005,45.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,358754.0,30813.0,40.71
2232,07-2016,31080,2022,36.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",4483.0,141.0,40.71
2233,07-2016,31080,2022,36.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,17915.0,352.0,40.71
2234,07-2016,31080,2022,36.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,488003.0,16680.0,40.71
2235,07-2016,31080,2022,36.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,358754.0,30813.0,40.71
2236,07-2016,31080,4002,42.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",4483.0,141.0,40.71
2237,07-2016,31080,4002,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,17915.0,352.0,40.71
2238,07-2016,31080,4002,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,488003.0,16680.0,40.71
2239,07-2016,31080,4002,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,358754.0,30813.0,40.71
2240,07-2016,31080,4004,37.03703703703704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",4483.0,141.0,40.71
2241,07-2016,31080,4004,37.03703703703704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,17915.0,352.0,40.71
2242,07-2016,31080,4004,37.03703703703704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,488003.0,16680.0,40.71
2243,07-2016,31080,4004,37.03703703703704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,358754.0,30813.0,40.71
2244,07-2016,31080,4008,50.63934426229508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",4483.0,141.0,40.71
2245,07-2016,31080,4008,50.63934426229508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,17915.0,352.0,40.71
2246,07-2016,31080,4008,50.63934426229508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,488003.0,16680.0,40.71
2247,07-2016,31080,4008,50.63934426229508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,358754.0,30813.0,40.71
2248,07-2016,31080,9033,48.354838709677416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",4483.0,141.0,40.71
2249,07-2016,31080,9033,48.354838709677416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,17915.0,352.0,40.71
2250,07-2016,31080,9033,48.354838709677416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,488003.0,16680.0,40.71
2251,07-2016,31080,9033,48.354838709677416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,358754.0,30813.0,40.71
2252,07-2016,35220,0003,29.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",0.0,1.0,40.71
2253,07-2016,35220,0003,29.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Utilities,0.0,6.0,40.71
2254,07-2016,35220,0003,29.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,2008.0,47.0,40.71
2255,07-2016,35220,0003,29.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,373.0,37.0,40.71
2256,07-2016,37100,0007,47.45161290322581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",683.0,40.0,40.71
2257,07-2016,37100,0007,47.45161290322581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Utilities,963.0,57.0,40.71
2258,07-2016,37100,0007,47.45161290322581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manufacturing,24647.0,878.0,40.71
2259,07-2016,37100,0007,47.45161290322581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Wholesale trade,14869.0,1137.0,40.71
2260,07-2016,37100,0009,53.70967741935484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",683.0,40.0,40.71
2261,07-2016,37100,0009,53.70967741935484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Utilities,963.0,57.0,40.71
2262,07-2016,37100,0009,53.70967741935484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manufacturing,24647.0,878.0,40.71
2263,07-2016,37100,0009,53.70967741935484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Wholesale trade,14869.0,1137.0,40.71
2264,07-2016,37100,1004,45.806451612903224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",683.0,40.0,40.71
2265,07-2016,37100,1004,45.806451612903224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Utilities,963.0,57.0,40.71
2266,07-2016,37100,1004,45.806451612903224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manufacturing,24647.0,878.0,40.71
2267,07-2016,37100,1004,45.806451612903224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Wholesale trade,14869.0,1137.0,40.71
2268,07-2016,37100,2002,48.41818181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",683.0,40.0,40.71
2269,07-2016,37100,2002,48.41818181818182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Utilities,963.0,57.0,40.71
2270,07-2016,37100,2002,48.41818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manufacturing,24647.0,878.0,40.71
2271,07-2016,37100,2002,48.41818181818182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Wholesale trade,14869.0,1137.0,40.71
2272,07-2016,37100,3001,35.03225806451613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",683.0,40.0,40.71
2273,07-2016,37100,3001,35.03225806451613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Utilities,963.0,57.0,40.71
2274,07-2016,37100,3001,35.03225806451613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manufacturing,24647.0,878.0,40.71
2275,07-2016,37100,3001,35.03225806451613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Wholesale trade,14869.0,1137.0,40.71
2276,07-2016,34900,0003,42.67741935483871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",0.0,1.0,40.71
2277,07-2016,34900,0003,42.67741935483871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,145.0,7.0,40.71
2278,07-2016,34900,0003,42.67741935483871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,11266.0,479.0,40.71
2279,07-2016,34900,0003,42.67741935483871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,1959.0,197.0,40.71
2280,07-2016,34620,0006,32.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",0.0,2.0,40.71
2281,07-2016,34620,0006,32.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,153.0,7.0,40.71
2282,07-2016,34620,0006,32.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,4293.0,118.0,40.71
2283,07-2016,34620,0006,32.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,980.0,106.0,40.71
2284,07-2016,33780,0006,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",0.0,4.0,40.71
2285,07-2016,33780,0006,32.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,0.0,9.0,40.71
2286,07-2016,33780,0006,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,7359.0,126.0,40.71
2287,07-2016,33780,0006,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,1639.0,98.0,40.71
2288,06-2016,46700,0004,26.616666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Mining, quarrying, and oil and gas extraction",165.0,6.0,43.96
2289,06-2016,46700,0004,26.616666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Utilities,586.0,10.0,43.96
2290,06-2016,46700,0004,26.616666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Manufacturing,9272.0,247.0,43.96
2291,06-2016,46700,0004,26.616666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wholesale trade,4882.0,293.0,43.96
2292,06-2016,26900,0007,25.6875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,43.96
2293,06-2016,26900,0007,25.6875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,43.96
2294,06-2016,26900,0007,25.6875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,43.96
2295,06-2016,26900,0007,25.6875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,43.96
2296,06-2016,26900,0043,41.714285714285715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,43.96
2297,06-2016,26900,0043,41.714285714285715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,43.96
2298,06-2016,26900,0043,41.714285714285715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,43.96
2299,06-2016,26900,0043,41.714285714285715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,43.96
2300,06-2016,26900,0011,31.363636363636363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,43.96
2301,06-2016,26900,0011,31.363636363636363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,43.96
2302,06-2016,26900,0011,31.363636363636363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,43.96
2303,06-2016,26900,0011,31.363636363636363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,43.96
2304,06-2016,26900,0078,35.94444444444444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,43.96
2305,06-2016,26900,0078,35.94444444444444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,43.96
2306,06-2016,26900,0078,35.94444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,43.96
2307,06-2016,26900,0078,35.94444444444444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,43.96
2308,06-2016,26900,0081,38.186440677966104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,43.96
2309,06-2016,26900,0081,38.186440677966104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,43.96
2310,06-2016,26900,0081,38.186440677966104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,43.96
2311,06-2016,26900,0081,38.186440677966104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,43.96
2312,06-2016,26900,0084,39.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,43.96
2313,06-2016,26900,0084,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,43.96
2314,06-2016,26900,0084,39.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,43.96
2315,06-2016,26900,0084,39.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,43.96
2316,06-2016,26900,0087,37.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,43.96
2317,06-2016,26900,0087,37.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,43.96
2318,06-2016,26900,0087,37.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,43.96
2319,06-2016,26900,0087,37.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,43.96
2320,06-2016,26900,0083,40.77777777777778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,43.96
2321,06-2016,26900,0083,40.77777777777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,43.96
2322,06-2016,26900,0083,40.77777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,43.96
2323,06-2016,26900,0083,40.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,43.96
2324,06-2016,17140,0006,38.121212121212125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,43.96
2325,06-2016,17140,0006,38.121212121212125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,43.96
2326,06-2016,17140,0006,38.121212121212125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,43.96
2327,06-2016,17140,0006,38.121212121212125,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,43.96
2328,06-2016,17140,0019,38.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,43.96
2329,06-2016,17140,0019,38.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,43.96
2330,06-2016,17140,0019,38.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,43.96
2331,06-2016,17140,0019,38.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,43.96
2332,06-2016,17140,3002,38.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,43.96
2333,06-2016,17140,3002,38.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,43.96
2334,06-2016,17140,3002,38.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,43.96
2335,06-2016,17140,3002,38.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,43.96
2336,06-2016,17140,0042,41.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,43.96
